,eeg signal
2463,9.957018890805243
2464,-3.4503245855188336
2465,-1.8710823180600562
2466,-3.2318853268407866
2467,-2.0177701856175734
2468,-0.7712840095704654
2469,-1.6351130556208382
2470,-1.6196963139013807
2471,-1.0102876563311753
2472,2.23150162000956
2473,-4.337622132158845
2474,-4.950402358361075
2475,-16.358391610311354
2476,-8.811901922152025
2477,2.2363077617463203
2478,11.249869678243925
2479,5.211308969730127
2480,3.995872571898364
2481,-7.7071411302475665
2482,5.312680504980275
2483,-2.34963731851568
2484,14.322019015659706
2485,12.850946605076917
2486,3.8169536126456527
2487,5.868122581376741
2488,-4.285792738639879
2489,-21.342906687624545
2490,-14.845999671430244
2491,8.055405935796694
2492,6.804675053200628
2493,-9.181591807724068
2494,-4.445355772472273
2495,21.84959248686178
2496,-0.04885059147395898
2497,6.659004632766413
2498,-2.0118974656937665
2499,5.888509761548856
2500,2.778137461214298
2501,3.8588477303381983
2502,13.782367242696946
2503,-7.1616710535357955
2504,-14.974591925731144
2505,-12.01683508480753
2506,3.142832510381882
2507,-2.021908015733793
2508,-18.713412203499352
2509,4.138573540276261
2510,-7.698566883308557
2511,-5.445433510711194
2512,-4.946507985590049
2513,4.177681747695886
2514,11.698192154696239
2515,-1.7184713414736734
2516,-6.758546410460667
2517,-13.301867264322068
2518,0.2074596340717325
2519,7.55817624500518
2520,-8.838949526789008
2521,8.780274121504364
2522,-2.682294034243945
2523,-10.694443393029461
2524,-19.612014815375126
2525,1.459493364121815
2526,-8.175127043098353
2527,14.155394439287479
2528,1.04226079601894
2529,12.535501117474205
2530,-13.845339598594743
2531,-6.739383261182812
2532,1.390986180456256
2533,-23.088315186820388
2534,-3.4863682184700218
2535,21.921965850598696
2536,4.867016938551898
2537,-11.756606231158022
2538,-2.166035103550984
2539,-8.240472432478862
2540,3.0662795024558145
2541,8.109694105137848
2542,-5.037574136793259
2543,-2.6702337133064495
2544,-18.003081117932958
2545,3.3093576918128846
2546,-0.4639316693943485
2547,18.185839455296456
2548,-12.037070962437165
2549,-4.555132805478112
2550,9.963855262373265
2551,4.282676495910899
2552,2.425772018979373
2553,-8.02896763567637
2554,-6.641809379610687
2555,-6.3389428518671895
2556,-0.9471690423576661
2557,0.2448920654027177
2558,-1.1759832849863507
2559,-7.54870802032353
